US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,Class
-0.4516902986,1.8955181012,-0.6472058346,-0.8427738534,-1.0002442131,0.1894057101,1.1663692605,1.2861298922,1.3813021178,1.6573961927,-0.5038952854,-0.2079373669,-0.7062251274,-0.6940863622,-0.6271134773,-0.5717544447,-0.466875186,-0.3948989223,-0.4220665549,-0.4216568569,-0.0821721893,-0.2971549272,-0.3577732041,-0.422874047,Move-Forward
-0.4354969982,1.8955181012,-0.6383877371,-0.8328454008,-0.9965107105,0.1925244358,1.1663692605,1.2816316869,1.3813021178,1.6573961927,-0.4988302674,-0.2183431845,-0.2677556837,-0.7023305276,-0.83056046,-0.574485272,-0.466875186,-0.4027682766,-0.4229401995,-0.4260370668,-0.0742843266,-0.2914285907,-0.3477069791,-0.4115744139,Sharp-Right-Turn
-0.4193036977,1.8955181012,-0.6287679944,-0.8259718568,-0.9912838068,0.1956431615,1.1663692605,1.2771334816,1.3813021178,1.6573961927,-0.5256025052,-0.2303498972,-0.2784153947,-0.710574693,-0.8393045996,-0.5662927902,-0.4753670801,-0.408389244,-0.4273084223,-0.4304172766,-0.066396464,-0.2844297351,-0.3368664291,-0.3994055783,Sharp-Right-Turn
-0.4006191203,1.8955181012,-0.6183466064,-0.8160434043,-0.9815767001,0.1987618872,1.1663692605,1.2726352763,1.3813021178,1.6573961927,-0.5357325412,-0.2391548198,-0.2940496374,-0.7200871916,-0.9384048491,-0.5289714843,-0.4796130272,-0.412886018,-0.4281820668,-0.4339214445,-0.0618891139,-0.2755221006,-0.3252515541,-0.3863675402,Sharp-Right-Turn
-0.3869170969,1.8955181012,-0.6079252185,-0.8061149518,-0.9763497964,0.2026602943,1.1663692605,1.268137071,1.3813021178,1.6573961927,-0.553821891,-0.2519619799,-0.3011561114,-0.7295996902,1.6288745544,-0.5471769994,-0.484920461,-0.4230037593,-0.4360448678,-0.4391776964,-0.0528744137,-0.2685232449,-0.3105393791,-0.373329502,Move-Forward
-0.366986881,-0.4035347559,-0.5950988949,-0.7961864992,-0.9711228928,0.2065587014,1.1663692605,1.2636388657,1.3813021178,1.6573961927,-0.563951927,-0.2615673501,-0.3103945275,-0.7384780222,-0.9442342755,-0.5025734874,-0.489166408,-0.4286247267,-0.4465286025,-0.4444339482,-0.0472402261,-0.263433168,-0.2989245042,-0.3602914639,Sharp-Right-Turn
-0.354530496,1.8955181012,-0.5870824426,-0.7870217738,-0.9128802523,0.2096774271,1.1663692605,1.2618395836,1.3813021178,1.6573961927,-0.5769762589,-0.2735740627,-0.3260287703,-0.7473563542,-0.8060768689,-0.4971118329,-0.4902278948,-0.4342456941,-0.4508968252,-0.4461860322,-0.0370986884,-0.2564343123,-0.2857609792,-0.3481226283,Sharp-Right-Turn
-0.3370915571,-0.7765457994,-0.5774626999,-0.7778570484,0.1586349924,0.2120164714,1.1663692605,1.2573413783,1.3813021178,1.6573961927,-0.5842119988,-0.2823789853,-0.3409523656,-0.7556005196,-0.8183186645,-0.5380742418,-0.4870434345,-0.438742468,-0.455265048,-0.450566242,-0.0280839882,-0.2500717163,-0.2718231292,-0.3359537926,Sharp-Right-Turn
-0.3208982567,-0.7673268953,-0.5686446024,-0.768692323,-0.9061599477,0.2151351971,1.1663692605,1.2510438909,1.3813021178,1.6573961927,-0.5965127567,-0.292784803,-0.3501907817,-0.7632105184,-0.2744331778,-0.5317023116,-0.4912893816,-0.443239242,-0.4587596262,-0.4540704099,-0.0224498006,-0.2437091202,-0.2664028542,-0.3272617672,Move-Forward
-0.3059505947,-0.76236287,-0.5606281501,-0.761818779,-0.9024264451,0.2174742414,1.1663692605,1.2474453266,1.3813021178,1.6573961927,-0.6023013487,-0.294385698,-0.3594291979,-0.768283851,-0.8393045996,3.0802718783,-0.5040272227,-0.4499844028,-0.4648751381,-0.3629620446,-0.0145619379,-0.2379827837,-0.2578852792,-0.3168313367,Sharp-Right-Turn
-0.3022136792,-0.7630720164,-0.556619924,-0.7580001434,-0.9024264451,0.2190336042,1.1663692605,1.2474453266,1.3813021178,1.6573961927,-0.5842119988,-0.2719731677,-0.3629824349,-0.7708205173,-0.8416363702,-0.6008832688,-0.5061501962,-0.4533569833,-0.47099065,-0.3717224644,-0.4743116472,-0.2367102645,-0.2369785043,-0.3133545265,Sharp-Right-Turn
-0.3034593177,-0.760944577,-0.5542149883,1.6828717223,-0.939761471,0.2190336042,1.1663692605,1.2483449677,1.3813021178,1.6573961927,-0.5813177028,-0.3039910681,-0.3629824349,-0.7708205173,-0.8416363702,-0.6045243718,-0.507211683,-0.4544811768,-0.4718642945,-0.3725985064,-0.0123082629,-0.2367102645,-0.2369785043,-0.3142237291,Sharp-Right-Turn
-0.3034593177,-0.7630720164,-0.5574215692,-0.7465442366,-0.9375213695,0.2190336042,1.1663692605,1.253742814,1.3813021178,1.6573961927,-0.5813177028,-0.3063924106,-0.3622717875,-0.7708205173,-0.8433851981,-0.6045243718,-0.507211683,-0.4544811768,-0.4718642945,-0.3725985064,-0.0123082629,-0.2367102645,-0.2377528293,-0.3142237291,Sharp-Right-Turn
-0.3034593177,-0.760944577,-0.5550166335,1.6828717223,-0.9367746689,0.2190336042,1.1663692605,1.253742814,1.3813021178,1.6573961927,-0.5813177028,-0.3063924106,-0.3622717875,-0.7689180176,-0.8433851981,-0.6045243718,-0.507211683,-0.4544811768,-0.4692433609,-0.3778547582,-0.0134351004,-0.2367102645,-0.2354298543,-0.3142237291,Sharp-Right-Turn
-0.3047049562,-0.7573988447,-0.5542149883,-0.7289785129,-0.9464817757,0.2198132856,1.1663692605,1.2546424551,1.3813021178,1.6573961927,-0.5704640929,-0.3087937532,-0.3629824349,-0.7689180176,-0.8422193129,-0.6045243718,-0.5082731698,-0.4556053703,-0.4701170054,-0.3813589261,-0.0134351004,-0.2373465241,-0.2493677043,-0.3142237291,Sharp-Right-Turn
-0.3047049562,-0.7595262841,-0.96706228,1.6828717223,-0.9479751767,0.2182539228,1.1663692605,1.2546424551,1.3813021178,1.6573961927,1.7731920759,-0.3119955432,-0.3629824349,-0.7670155179,-0.7145548739,-0.6045243718,-0.5082731698,-0.4567295637,-0.47099065,-0.385739136,-0.0134351004,-0.3213327923,-0.2369785043,-0.3142237291,Move-Forward
-0.3059505947,-0.760944577,-0.9710705061,-0.7312696943,-0.9166137549,0.2182539228,1.1663692605,1.252843173,1.3813021178,1.6573961927,1.7731920759,-0.3119955432,-0.3629824349,-0.5640822151,-0.7128060459,-0.6017935446,-0.5093346565,-0.4567295637,-0.4718642945,-0.3769787162,-0.0247034756,-0.3098801193,-0.2493677043,-0.3142237291,Move-Forward
-0.3022136792,-0.7588171376,-0.9694672157,-0.7495991451,1.5243502417,0.2190336042,1.1663692605,1.2717356352,1.3813021178,1.6573961927,1.7731920759,-0.3111950957,-0.3636930823,-0.5666188814,-0.719218415,3.0820924299,-0.5093346565,-0.4578537572,-0.4762325173,-0.383987052,-0.0258303131,-0.4861240305,-0.2485933793,-0.3142237291,Move-Forward
-0.3022136792,-0.75030738,-0.5510084074,-0.7534177807,0.1840228101,0.220592967,1.1663692605,1.8385095025,1.3813021178,1.6573961927,1.7731920759,-0.3111950957,-0.3615611401,-0.562813882,-0.7198013576,-0.592690787,-0.5103961433,-0.4589779507,-0.4779798064,-0.3769787162,-0.4979752352,-0.488669069,-0.2485933793,-0.3142237291,Move-Forward
-0.3009680407,-0.6205335759,-0.9702688609,-0.7549452349,0.1743157033,0.220592967,-0.11255145,1.8358105793,1.3813021178,1.6573961927,1.7731920759,-0.3119955432,-0.3622717875,-0.5615455488,-0.7203843003,-0.5954216143,-0.5103961433,-0.4601021442,-0.4779798064,-0.4137724791,-0.5024825853,-0.488669069,-0.2183947043,-0.3133545265,Move-Forward
-0.2959854868,-0.6191152829,-0.549405117,-0.7518903265,0.1862629116,0.220592967,1.1663692605,1.3329112272,1.3813021178,1.6573961927,1.7731920759,-0.3135964382,-0.3658250245,-0.5640822151,-0.7209672429,-0.592690787,-0.5103961433,-0.4601021442,-0.4779798064,-0.383987052,-0.5024825853,-0.4873965497,-0.2470447293,-0.3116161214,Move-Forward
-0.2972311253,-0.61769699,-0.5486034717,-0.7518903265,1.5243502417,0.220592967,-0.1097219794,1.3320115862,1.3813021178,1.6573961927,1.7731920759,-0.3167982283,-0.3665356719,-0.567253048,-0.7221331282,-0.5899599598,-0.5114576301,-0.4601021442,-0.4779798064,-0.3892433039,-0.4945947226,-0.4867602901,-0.2454960793,-0.3107469189,Move-Forward
-0.2959854868,-0.748889087,-0.9710705061,-0.7534177807,1.5243502417,0.220592967,-0.1097219794,1.8340112972,1.3813021178,1.6573961927,1.7731920759,-0.3175986758,-0.3672463193,-0.5659847148,-0.7227160709,-0.5963318901,-0.5103961433,-0.4601021442,-0.4779798064,-0.3883672619,-0.5024825853,-0.4861240305,-0.2176203793,-0.3098777164,Move-Forward
-0.2822834633,-0.75030738,-0.5470001813,-0.7518903265,0.1750624039,0.2213726485,-0.1118440824,1.8331116561,1.3813021178,1.6573961927,1.7731920759,-0.3191995708,-0.3665356719,-0.567253048,-0.7238819562,-0.5963318901,-0.5114576301,-0.4601021442,-0.4788534509,-0.38311101,-0.5036094228,-0.4854877709,-0.2137487543,-0.3081393113,Move-Forward
-0.2735639939,-0.7474707941,-0.5445952456,-0.7450167824,0.1758091044,0.2213726485,-0.1132588177,1.8286134508,1.3813021178,1.6573961927,-0.5892770168,-0.3191995708,-0.3672463193,-0.3326114166,-0.7256307841,-0.5963318901,-0.5114576301,-0.4612263377,-0.4788534509,-0.4111443532,-0.5047362603,-0.4842152517,-0.2183947043,-0.3046625011,Move-Forward
-0.2760552708,-0.7474707941,-0.5397853742,-0.7480716909,1.5243502417,0.2229320113,-0.11255145,1.8259145277,1.3813021178,1.6573961927,-0.5994070527,-0.3256031509,-0.3743527932,-0.3389530823,-0.7314602105,-0.5972421658,-0.5125191168,-0.4623505311,-0.4806007401,-0.4128964372,-0.5069899354,-0.4810339537,-0.2393014793,-0.2985780833,Move-Forward
-0.2598619704,-0.6042232071,-0.5341738577,-0.7396706926,0.1780492059,0.2244913742,-0.1118440824,1.8223159634,1.3813021178,1.6573961927,-0.6030249227,-0.3328071785,-0.3807486198,-0.3446605815,-0.7361237517,-0.5954216143,-0.5135806036,-0.4634747246,-0.4814743846,-0.4128964372,0.3223624814,-0.477216396,-0.2292352543,-0.2898860579,Move-Forward
-0.248651224,-0.7318695717,-0.942211278,-0.735852057,0.179542607,0.2252710556,-0.1111367147,1.8169181171,1.3813021178,1.6573961927,-0.5936184607,-0.3416121011,-0.3892763886,-0.3522705803,-0.7716832529,-0.5954216143,-0.5146420903,-0.4645989181,-0.4736115836,-0.4785995852,0.3358845317,-0.4714900596,-0.2191690293,-0.2794556273,Sharp-Right-Turn
-0.228721008,-0.7226506676,-0.9341948257,-0.7282147858,0.1780492059,0.2268304184,-0.1097219794,1.8106206297,1.3813021178,1.6573961927,-0.6124313846,-0.3520179187,-0.3985148047,-0.3605147458,-0.7815932779,-0.5936010628,-0.5157035771,-0.4668473051,-0.4814743846,-0.4794756272,-0.1644313284,-0.4676725019,-0.2091028043,-0.2646791841,Sharp-Right-Turn
-0.2013169612,-0.7120134706,-0.5093228556,-0.7198137875,0.1802893075,0.2307288255,-0.1083072441,1.2501442498,1.3813021178,1.6573961927,1.7731920759,-0.3632241838,-0.4049106313,-0.3693930778,-0.7576926295,-0.5954216143,-0.5178265506,-0.4679714985,-0.4858426074,-0.4812277111,-0.1858412414,-0.4587648674,-0.1974879293,-0.2542487536,Slight-Right-Turn
-0.1925974917,-0.5872036918,-0.9101454689,-0.7106490621,-0.88077213,0.2322881884,-0.1068925088,1.7980256548,1.3813021178,1.6573961927,-0.6196671246,-0.3752308965,-0.3771953828,-0.3795397429,-0.7658538265,-0.5235098298,-0.5146420903,-0.469095692,-0.4849689628,-0.486483963,-0.2140121794,-0.453038531,-0.1843244044,-0.2403415129,Sharp-Right-Turn
-0.1801411067,-0.5765664947,-0.4900833702,-0.7014843367,0.1959700184,0.2338475512,-0.1054777735,1.2348503518,1.3813021178,1.6573961927,-0.6500572323,-0.3872376091,-0.3885657412,-0.389686408,-0.7751809088,-0.4916501784,-0.5167650639,-0.471344079,-0.4875898965,-0.4663349976,-0.5317803609,-0.4434946368,-0.1711608794,-0.2255650697,Sharp-Right-Turn
-0.1664390833,-0.6425171165,-0.4812652727,-0.6930833385,-0.8740518253,0.2361865955,-0.1040630382,1.28433061,1.3813021178,1.6573961927,-0.6609108423,-0.3960425317,-0.3985148047,-0.3991989066,-0.7810103353,-0.5253303813,-0.5178265506,-0.473592466,-0.4919581193,-0.4426818643,-0.5453024112,-0.4441308965,-0.1564487044,-0.2099194239,Sharp-Right-Turn
-0.1477545059,-0.6588274853,-0.8636500458,-0.6854460673,-0.8680782212,0.2369662769,-0.0920377882,1.2132589664,1.3813021178,1.6573961927,-0.6710408782,-0.4008452168,-0.4056212787,-0.407443072,-0.7874227043,-0.5972421658,-0.5188880374,-0.473592466,-0.4928317638,-0.4698391655,-0.5407950611,-0.7571706232,-0.3298975041,-0.1968813857,Sharp-Right-Turn
-0.1352981209,-0.6488994347,-0.4620257873,-0.6755176148,1.5243502417,0.2385256398,-0.1040630382,1.2798324047,1.3813021178,1.6573961927,-0.6782766181,-0.4160537195,-0.4098851631,-0.4144189043,-0.7938350734,-0.5981524416,-0.5188880374,-0.4747166594,-0.4971999866,-0.4707152074,-0.5453024112,-0.7622607,-0.1363162544,-0.1881893603,Sharp-Right-Turn
-0.1215960975,-0.6446445559,-0.4491994636,-0.6716989792,0.2325583438,0.2400850026,-0.1054777735,1.1988647094,1.3813021178,1.6573961927,-0.6855123581,-0.4248586421,-0.4155703422,-0.4213947366,-0.7990815572,-0.5945113386,-0.5157035771,-0.4758408529,-0.4980736311,-0.4733433334,-0.5531902738,-0.7603519212,-0.0906310795,-0.1777589298,Sharp-Right-Turn
-0.117859182,-0.6403896771,-0.4443895923,-1.0191948174,-0.7590599454,0.2416443655,-0.1040630382,1.2699363531,0.5529831356,1.6573961927,-0.6876830801,-0.4248586421,-0.4056212787,-0.4258339026,-0.7996644999,-0.5726647205,-0.5103961433,-0.4769650464,-0.4998209202,-0.4978725086,-0.5565707864,-0.477216396,-0.0914054045,-0.1751513222,Sharp-Right-Turn
-0.120350459,-0.6616640712,-0.4411830114,-0.6694077978,-0.7620467475,0.2432037283,-0.1040630382,1.8241152455,1.3813021178,1.6573961927,1.7731920759,-0.3960425317,-0.4041999839,-0.425199736,-0.7990815572,0.3221363452,-0.4658136992,-0.4780892399,-0.5015682094,-0.5048808444,-0.5588244614,-0.4784889152,-0.0805648545,-0.1760205247,Sharp-Right-Turn
-0.122841736,-0.6652098035,-0.4443895923,-1.0306507241,-0.7650335496,0.2439834097,-0.1033556706,2.2127601831,0.6112012847,1.6573961927,1.7731920759,-0.418455062,-0.4056212787,-0.4239314029,-0.7984986146,-0.3177875095,-0.4658136992,-0.4780892399,-0.5024418539,-0.5057568864,-0.5610781365,-0.4797614345,-0.0875337795,-0.1751513222,Sharp-Right-Turn
-0.1240873745,-0.66591895,-0.4435879471,-1.0314144512,-0.762793448,0.2439834097,-0.1033556706,2.2127601831,1.3813021178,1.6573961927,1.7731920759,-0.4216568521,-0.4027786891,-0.4239314029,-0.7984986146,-0.3205183367,-0.4689981595,-0.4792134334,-0.5024418539,-0.5092610543,-0.3627547325,-0.4797614345,-0.1216040795,-0.1751513222,Sharp-Right-Turn
-0.122841736,-0.6652098035,-0.4379764305,-1.0314144512,-0.762793448,0.2439834097,-0.1033556706,2.2127601831,1.3813021178,1.6573961927,1.7731920759,-0.3912398467,-0.4027786891,-0.4239314029,-0.7984986146,-0.326890267,-0.4689981595,-0.4792134334,-0.5033154985,-0.5092610543,-0.3582473824,-0.4797614345,-0.1161838045,-0.1751513222,Sharp-Right-Turn
-0.122841736,-0.66591895,-0.4427863018,-1.0344693597,-0.762793448,0.2447630912,-0.1026483029,1.7836313979,1.3813021178,1.6573961927,1.7731920759,-0.3936411892,-0.4027786891,-0.4239314029,-0.7984986146,-0.3296210943,-0.448829911,-0.4758408529,-0.5033154985,-0.5101370963,-0.3593742199,-0.4797614345,-0.3221542541,-0.1751513222,Sharp-Right-Turn
-0.122841736,-0.66591895,-0.8636500458,-1.0382879953,-0.7650335496,0.2478818168,-0.1026483029,2.2127601831,1.3813021178,1.6573961927,1.7731920759,-0.4096501394,-0.4070425735,-0.4245655695,-0.7984986146,-0.3332621973,-0.4530758581,-0.4679714985,-0.504189143,-0.5110131383,-0.3593742199,-0.4154992141,-0.1053432545,-0.1725437145,Sharp-Right-Turn
-0.1240873745,-0.6687555359,-0.864451691,-1.0390517224,-0.7650335496,0.2502208611,-0.1026483029,1.7755346284,1.0246238372,1.6573961927,1.7731920759,-0.4176546145,-0.4091745157,-0.4245655695,-0.7967497866,-0.3341724731,-0.4530758581,-0.4567295637,-0.5050627876,-0.5127652222,-0.36388157,-0.4784889152,-0.3306718291,-0.1751513222,Sharp-Right-Turn
-0.1240873745,-0.6694646823,-0.8628484005,-1.0405791766,1.5243502417,0.2486614983,-0.1019409353,0.6131983799,1.0224130215,1.6573961927,1.7731920759,-0.420055957,-0.4041999839,-0.4226630697,-0.7950009587,-0.3978917758,-0.4456454508,-0.4780892399,-0.5059364321,-0.5136412642,-0.437126009,-0.5497499912,-0.3360921041,-0.1751513222,Sharp-Right-Turn
-0.1240873745,-0.6701738288,-0.8636500458,-1.0413429038,1.5243502417,0.2502208611,-0.1012335676,0.614098021,0.5625633374,1.6573961927,1.7731920759,-0.416854167,-0.4063319261,-0.4626155637,-0.3974340756,-0.3359930246,-0.507211683,-0.4803376268,-0.5076837212,-0.5153933481,-0.4461407091,-0.2227125532,-0.3275745291,-0.1742821196,Slight-Right-Turn
-0.122841736,-0.6701738288,-0.8596418196,-1.042870358,1.5243502417,-0.8834359275,-0.1005262,0.614098021,0.55593089,1.6573961927,1.7731920759,-0.416854167,-0.4184129318,-0.4632497303,-0.6381893875,-0.3405444033,-0.4817360007,-0.4814618203,-0.5085573658,-0.5171454321,-0.4472675467,-0.2233488128,-0.3329948041,-0.1734129171,Slight-Right-Turn
-0.122841736,-0.6609549247,-0.8628484005,-1.0459252665,-0.7590599454,-0.8857749718,-0.0998188323,0.614098021,0.5544570128,1.6573961927,1.7731920759,-0.416854167,-0.4212555214,-0.4632497303,-0.6387723302,-0.3496471609,-0.4276001758,-0.4825860138,-0.5103046549,-0.518897516,-0.4641701095,-0.2201675147,-0.3415123791,-0.1699361069,Slight-Right-Turn
-0.122841736,-0.6609549247,-0.8628484005,-1.0443978122,1.5243502417,-0.884215609,-0.0991114647,2.2127601831,0.5551939514,1.6573961927,1.7731920759,-0.416854167,-0.4191235792,-0.4638838969,-0.6393552728,-0.3423649548,-0.4318461228,-0.4837102073,-0.5111782994,-0.5206496,-0.4698042971,-0.221440034,-0.3415123791,-0.1699361069,Slight-Right-Turn
-0.120350459,-0.6446445559,-0.7385933904,-1.0382879953,1.5243502417,-0.8857749718,-0.098404097,2.2127601831,1.3813021178,1.6573961927,1.7731920759,-0.4160537195,-0.4077532209,-0.4258339026,-0.642269986,-0.3441855063,-0.4191082817,-0.4837102073,-0.512051944,-0.5215256419,-0.4878336975,-0.2195312551,-0.3415123791,-0.1673284993,Slight-Right-Turn
-0.117859182,-0.6588274853,-0.7313785834,-1.0405791766,-0.7493528387,-0.8849952904,-0.0976967294,2.2127601831,0.5647741532,1.6573961927,1.7731920759,-0.415253272,-0.4084638683,-0.4271022357,-0.6434358713,-0.3478266094,-0.3692184038,-0.4837102073,-0.512051944,-0.5224016839,-0.5824880494,-0.2157136975,-0.3407380541,-0.1655900942,Slight-Right-Turn
-0.1166135435,-0.6602457782,-0.7313785834,-0.6594793453,1.5243502417,-0.8849952904,-0.0976967294,2.2127601831,0.5647741532,1.6573961927,1.7731920759,-0.4176546145,-0.4113064578,-0.4277364023,-0.6416870434,-0.3460060578,-0.3734643509,-0.4837102073,-0.512051944,-0.5224016839,-0.5836148869,-0.2144411783,-0.3407380541,-0.1647208916,Slight-Right-Turn
-0.1166135435,-0.6602457782,-0.7361884547,-1.0443978122,-0.7508462397,-0.8849952904,-0.0976967294,2.2127601831,1.030519346,1.6573961927,1.7731920759,-0.4160537195,-0.4098851631,-0.4277364023,-0.6416870434,-0.3487368851,-0.3702798906,-0.4837102073,-0.512051944,-0.519773558,-0.5791075368,-0.7908923824,-0.3407380541,-0.1638516891,Slight-Right-Turn
-0.1166135435,-0.6602457782,-0.7337835191,-1.0421066309,-0.7508462397,-0.8849952904,-0.0976967294,2.2127601831,0.559615583,1.6573961927,1.7731920759,-0.4176546145,-0.4070425735,-0.4277364023,-0.6440188139,-0.3496471609,-0.3692184038,-0.4837102073,-0.512051944,-0.5224016839,-0.5836148869,-0.79470994,-0.3399637291,-0.162113284,Slight-Right-Turn
-0.115367905,-0.6574091924,-0.7281720025,-1.0413429038,-0.7575665444,-0.8849952904,-0.0976967294,2.2127601831,1.3813021178,1.6573961927,1.7731920759,-0.418455062,-0.4191235792,-0.4277364023,-0.6440188139,-0.3496471609,-0.3702798906,-0.4837102073,-0.512051944,-0.5215256419,-0.5791075368,-0.2144411783,-0.3399637291,-0.1638516891,Slight-Right-Turn
-0.1141222665,-0.6609549247,-0.7273703572,-0.6602430724,-0.7575665444,-0.8849952904,-0.0976967294,2.2127601831,1.3813021178,1.6573961927,1.7731920759,-0.4192555095,-0.4198342266,-0.4283705689,-0.6428529287,-0.3505574366,-0.4116778743,-0.4837102073,-0.512051944,-0.5224016839,-0.5824880494,-0.2131686591,-0.3368664291,-0.162113284,Slight-Right-Turn
-0.1116309895,-0.6616640712,-0.7257670668,-0.6587156182,-0.7568198439,-0.884215609,-0.0976967294,2.2127601831,0.5551939514,0.8553121483,1.7731920759,-0.4176546145,-0.4212555214,-0.429638902,-0.6434358713,-0.3514677124,-0.3724028641,-0.4837102073,-0.512051944,-0.519773558,-0.5836148869,-0.7908923824,-0.3376407541,-0.1603748789,Slight-Right-Turn
-0.1066484356,-0.6545726065,-0.7233621311,-0.6548969826,-0.7568198439,-0.8834359275,-0.0976967294,2.2127601831,0.5610894602,1.6573961927,1.7731920759,-0.420055957,-0.4233874636,-0.4315414017,-0.6416870434,-0.3541985396,-0.3808947582,-0.4825860138,-0.512051944,-0.519773558,-0.5802343744,-0.7972549784,-0.3430610291,-0.1568980687,Slight-Right-Turn
-0.1004202431,-0.6531543135,-0.7225604859,-0.6526058013,-0.7545797423,-0.8826562461,-0.0976967294,2.2127601831,0.5492984427,1.6573961927,1.7731920759,-0.4040470068,-0.4212555214,-0.434078068,-0.6457676419,-0.3605704699,-0.3904481391,-0.4825860138,-0.5111782994,-0.5171454321,-0.5791075368,-0.797891238,-0.3562245541,-0.1499444484,Slight-Right-Turn
-0.0929464121,-0.6488994347,-0.7153456789,-0.651078347,-0.7545797423,-0.8810968833,-0.098404097,2.2127601831,0.5470876269,1.6573961927,1.7731920759,-0.4080492444,-0.427651348,-0.4378830674,-0.4114246991,-0.3587499184,-0.4859819477,-0.4814618203,-0.5111782994,-0.519773558,-0.5836148869,-0.797891238,-0.3353177791,-0.1438600306,Slight-Right-Turn
